Station Name,Restaurant Name,Number of Bikes,Distance,Rating,Number of Reviews
Pacific Ave / Glenlake Ave,Luna Junction,3,950.6098042,4.5,40
Pacific Ave / Glenlake Ave,Flame Food+Design,3,1065.86611,4.5,34
Pacific Ave / Glenlake Ave,Hannah's Cafe and Bakery,3,353.4410493,3.5,35
Pacific Ave / Glenlake Ave,Honest Weight,3,946.7101554,4.5,137
Pacific Ave / Glenlake Ave,Brasa Peruvian Kitchen,3,809.4008152,4.5,3
Pacific Ave / Glenlake Ave,Annette Food Market,3,786.7656482,4.0,84
Pacific Ave / Glenlake Ave,Decó,3,932.2976269,4.5,16
Pacific Ave / Glenlake Ave,The Alpine,3,932.5794429,4.0,38
Pacific Ave / Glenlake Ave,Isaan Der,3,938.5902213,4.0,116
Pacific Ave / Glenlake Ave,Tumi Dumpling House,3,948.8505329,4.5,20
Pacific Ave / Glenlake Ave,Playa Cabana Cantina,3,907.3567098,3.5,301
Pacific Ave / Glenlake Ave,Tam Vietnamese Street Food & Cafe,3,896.9042239,4.5,13
Pacific Ave / Glenlake Ave,Vivo Pizza+Pasta,3,352.7078664,3.0,7
Pacific Ave / Glenlake Ave,Lucia,3,1211.563617,4.0,11
Pacific Ave / Glenlake Ave,Osaka Sushi Japanese Restaurant,3,743.8977063,4.0,62
Pacific Ave / Glenlake Ave,The Merseyside,3,936.8361955,4.5,26
Pacific Ave / Glenlake Ave,Kanto by Tita Flips,3,1020.887329,4.5,12
Pacific Ave / Glenlake Ave,Indie Ale House,3,921.5836455,4.0,255
Pacific Ave / Glenlake Ave,Carmelitas Restaurant,3,993.2894642,4.0,14
Pacific Ave / Glenlake Ave,Koji Japanese Restaurant,3,1323.538949,4.5,38
Pacific Ave / Glenlake Ave,Sushi Place,3,507.6750357,3.5,89
Pacific Ave / Glenlake Ave,Reckless Kitchen,3,353.7248322,0.0,0
Pacific Ave / Glenlake Ave,Tuckshop Kitchen,3,1134.619741,4.5,56
Pacific Ave / Glenlake Ave,Baguette & Co,3,954.8760212,4.5,45
Pacific Ave / Glenlake Ave,Mattachioni,3,1165.557967,4.0,45
Pacific Ave / Glenlake Ave,Chica's Nashville Hot Chicken,3,892.2931452,4.5,126
Pacific Ave / Glenlake Ave,Usagi Sushi,3,550.2552554,0.0,0
Pacific Ave / Glenlake Ave,Colombian Street Food by Cookie Martinez,3,1304.73855,4.5,2
Pacific Ave / Glenlake Ave,Taste Seduction,3,997.9491807,4.5,39
Pacific Ave / Glenlake Ave,Coast Cafe Bar,3,1171.302239,4.5,10
Pacific Ave / Glenlake Ave,Beach Hill Smokehouse,3,1022.838859,4.5,9
Pacific Ave / Glenlake Ave,Pho T&T Express,3,671.5788895,1.0,1
Pacific Ave / Glenlake Ave,Venga Cucina,3,1128.147193,4.0,9
Pacific Ave / Glenlake Ave,Keko Shawarma,3,1208.324376,4.5,3
Pacific Ave / Glenlake Ave,Dynamite Sushi,3,709.0189961,4.5,2
Pacific Ave / Glenlake Ave,Nicky's,3,808.3498072,4.0,1
Pacific Ave / Glenlake Ave,China Island,3,885.2267722,4.0,48
Pacific Ave / Glenlake Ave,Shadi Shawarma,3,1118.082927,5.0,2
Pacific Ave / Glenlake Ave,LOFT Kitchen,3,1010.395598,5.0,1
Pacific Ave / Glenlake Ave,Lunch Box,3,511.9967353,3.0,47
Pacific Ave / Glenlake Ave,Bukhara Grill,3,1211.014228,4.0,74
Pacific Ave / Glenlake Ave,Wings Up,3,498.9260202,0.0,0
Pacific Ave / Glenlake Ave,UB Social Cafe & General Store,3,989.2379295,4.0,19
Broadview Subway Station,Sidebar,13,155.6767059,4.0,22
Broadview Subway Station,Allen's,13,133.5260247,3.0,212
Broadview Subway Station,Papyrus,13,425.9036606,5.0,50
Broadview Subway Station,RYUS Noodle Bar,13,40.77532786,4.0,391
Broadview Subway Station,El Charro,13,34.88420056,4.0,88
Broadview Subway Station,Chiang Mai Thai Kitchen,13,453.5897718,4.5,23
Broadview Subway Station,Judaline,13,106.3060244,5.0,4
Broadview Subway Station,Factory Girl,13,206.6659944,3.5,116
Broadview Subway Station,Pantheon Restaurant,13,582.9720556,4.0,347
Broadview Subway Station,Tapas at Embrujo,13,119.0125325,3.5,102
Broadview Subway Station,Stock In Trade,13,381.9155012,4.5,31
Broadview Subway Station,Ali Baba's Middle Eastern Cuisine,13,92.89078068,4.0,24
Broadview Subway Station,Mezes,13,678.1983731,4.0,262
Broadview Subway Station,Off The Hook Fishbar,13,143.8202148,3.5,170
Broadview Subway Station,Mandy’s Bistro,13,123.7089975,3.0,1
Broadview Subway Station,Momo Hut & Gardens,13,581.3483719,4.5,124
Broadview Subway Station,Herby Restaurant,13,575.1978273,4.5,36
Broadview Subway Station,The Peoples Caribbean Dutchpot,13,139.1702466,3.5,26
Broadview Subway Station,Mambo Lounge,13,88.72366814,3.5,42
Broadview Subway Station,Pi Co,13,86.88002846,3.0,8
Broadview Subway Station,imPerfect Fresh Eats,13,76.94391583,5.0,6
Broadview Subway Station,Rodeo Brazilian Steakhouse,13,111.0577415,3.0,99
Broadview Subway Station,The Broadview Diner,13,126.8457349,3.0,6
Broadview Subway Station,Ramen Buta-Nibo,13,885.2333356,4.5,17
Broadview Subway Station,The Auld Spot Pub,13,439.6400812,3.5,78
Broadview Subway Station,7 Numbers Danforth,13,381.5435667,3.5,109
Broadview Subway Station,Sher-E-Punjab,13,453.0569808,4.0,96
Broadview Subway Station,Chef Mustafa,13,810.0126215,4.5,5
Broadview Subway Station,k.Dinners,13,683.8708445,5.0,2
Broadview Subway Station,Soulas Modern Greek Cuisine,13,793.6238109,4.0,71
Broadview Subway Station,Stacked Pancake & Breakfast House,13,617.229553,4.0,13
Broadview Subway Station,Atlantis Authentic Greek Cuisine,13,842.9519474,4.0,57
Broadview Subway Station,Hanamaru,13,1207.437158,4.5,22
Broadview Subway Station,Komi Banh Mi Bar,13,685.3605553,4.5,8
Broadview Subway Station,El Charro,13,754.4773031,3.0,11
Broadview Subway Station,Sinaloa Factory,13,896.2049355,4.0,18
Broadview Subway Station,Koh Samui,13,807.4230564,5.0,2
Broadview Subway Station,Zaad,13,84.71350484,5.0,1
Broadview Subway Station,Mezes,13,645.6503906,5.0,1
Broadview Subway Station,Casa Manila,13,792.7401777,4.0,8
Broadview Subway Station,Gianni's,13,1217.939655,4.5,3
Broadview Subway Station,Pizzeria Libretto Danforth,13,895.0655728,4.0,324
Broadview Subway Station,Fresh on Danforth,13,435.6272277,3.5,7
Broadview Subway Station,Simone's Caribbean Restaurant,13,984.660995,4.5,145
Broadview Subway Station,The Vegetarian Cafe,13,446.4545951,3.5,2
Broadview Subway Station,The Bullger,13,609.444635,4.0,24
Broadview Subway Station,Tapps Restaurant and Bar,13,936.2168709,4.0,3
Broadview Subway Station,Messini Authentic Gyros,13,649.2300241,3.5,529
Broadview Subway Station,Mocha Mocha,13,748.7289236,3.5,56
Broadview Subway Station,A&W,13,143.1192144,3.0,6
Church St  / Wood St,Horangee Sikdang,11,319.4184621,4.5,42
Church St  / Wood St,Katsuya,11,316.4934635,4.5,497
Church St  / Wood St,Som Tum Jinda,11,310.856732,5.0,8
Church St  / Wood St,Hair of the Dog,11,36.11286429,4.0,369
Church St  / Wood St,Kintaro Izakaya,11,163.9104684,4.0,246
Church St  / Wood St,Afuri,11,37.4588531,4.0,22
Church St  / Wood St,KINKA IZAKAYA ORIGINAL,11,266.8823727,4.0,1814
Church St  / Wood St,Lao Lao Bar,11,574.9159389,4.5,45
Church St  / Wood St,Sinjeon Topokki,11,195.0400165,4.5,8
Church St  / Wood St,Sanuki Udon,11,186.3573955,4.0,26
Church St  / Wood St,Mogouyan Hand-Pulled Noodles,11,862.6945305,4.5,66
Church St  / Wood St,Gurume Sushi,11,171.1171484,5.0,53
Church St  / Wood St,Pocha 1989,11,292.6967967,3.5,21
Church St  / Wood St,Loaded Pierogi,11,229.6733079,4.0,28
Church St  / Wood St,Si Lom Thai Bistro,11,267.3250412,4.0,200
Church St  / Wood St,Egg Club Wellesley,11,368.7823801,4.5,39
Church St  / Wood St,Mabu Generation,11,476.7755549,4.0,54
Church St  / Wood St,The Cherie  Bistro,11,280.0865349,4.0,26
Church St  / Wood St,The Carlton Restaurant,11,147.2751563,4.5,7
Church St  / Wood St,The Bar Jokbal Night Market,11,716.4410262,4.5,4
Church St  / Wood St,The Senator,11,777.7092678,4.0,492
Church St  / Wood St,Hotopia,11,153.5523627,3.5,28
Church St  / Wood St,The Queen And Beaver Public House,11,657.3843719,4.0,414
Church St  / Wood St,Torch Pressed Sushi,11,363.1463005,4.5,73
Church St  / Wood St,Gyukatsu Kyoto Katsugyu,11,707.8294471,4.0,156
Church St  / Wood St,Edomae Kiyomi,11,311.8175208,4.0,30
Church St  / Wood St,Globol Restaurants,11,64.07103361,5.0,1
Church St  / Wood St,Congee Queen,11,518.2076847,4.0,48
Church St  / Wood St,Dakgogi,11,373.7936736,3.0,37
Church St  / Wood St,Soy Boys,11,193.870887,4.5,9
Church St  / Wood St,Koyoi Restaurant & Bar,11,628.4031317,4.0,135
Church St  / Wood St,Daldongnae Korean BBQ - Dundas Square,11,517.0107139,4.5,11
Church St  / Wood St,Storm Crow Manor,11,470.2053593,4.0,147
Church St  / Wood St,Hana Don,11,862.3954625,4.5,16
Church St  / Wood St,Stuu Stuu,11,382.910595,5.0,2
Church St  / Wood St,Darvish Restaurant,11,346.4041774,4.0,118
Church St  / Wood St,Sunny Taiwanese Breakfast,11,539.2597475,4.0,1
Church St  / Wood St,Adobar,11,755.3796681,5.0,5
Church St  / Wood St,Okonomi House Restaurant,11,851.9926519,4.0,316
Church St  / Wood St,BOKU,11,400.4041822,3.5,31
Church St  / Wood St,Firefly Burger,11,540.3405855,5.0,2
Church St  / Wood St,Bocconcini Toronto,11,337.678608,4.5,24
Church St  / Wood St,Moon Palace,11,752.0439255,4.0,60
Church St  / Wood St,Sang-Ji Fried Bao,11,804.304516,4.5,10
Church St  / Wood St,Ajisen Ramen and Bar,11,130.7964668,3.5,10
Church St  / Wood St,Revelstoke Cafe,11,753.5859472,4.5,6
Church St  / Wood St,Mr.Tonkatsu,11,412.4683387,4.0,81
Church St  / Wood St,Egg Club,11,706.9515744,4.5,134
Church St  / Wood St,Golden Diner Family Restaurant,11,209.4602165,4.0,51
Church St  / Wood St,Four Four South Village,11,303.7853586,3.5,118
College Park - Gerrard Entrance,Mogouyan Hand-Pulled Noodles,15,368.9355969,4.5,66
College Park - Gerrard Entrance,Horangee Sikdang,15,199.4710971,4.5,42
College Park - Gerrard Entrance,Katsuya,15,398.3416964,4.5,497
College Park - Gerrard Entrance,The Queen And Beaver Public House,15,178.5836814,4.0,414
College Park - Gerrard Entrance,Som Tum Jinda,15,449.3150197,5.0,8
College Park - Gerrard Entrance,Hana Don,15,366.5158808,4.5,16
College Park - Gerrard Entrance,KINKA IZAKAYA ORIGINAL,15,406.55076,4.0,1814
College Park - Gerrard Entrance,Congee Queen,15,142.0917869,4.0,48
College Park - Gerrard Entrance,Moon Palace,15,317.9034041,4.0,60
College Park - Gerrard Entrance,Daldongnae Korean BBQ - Dundas Square,15,182.6915752,4.5,11
College Park - Gerrard Entrance,Sanuki Udon,15,334.5708467,4.0,26
College Park - Gerrard Entrance,The Senator,15,508.2398428,4.0,492
College Park - Gerrard Entrance,Firefly Burger,15,204.0906656,5.0,2
College Park - Gerrard Entrance,Sinjeon Topokki,15,455.9505106,4.5,8
College Park - Gerrard Entrance,bb.q Chicken,15,184.791984,4.0,19
College Park - Gerrard Entrance,GB Hand-pulled Noodles,15,254.1432753,4.0,581
College Park - Gerrard Entrance,Lao Lao Bar,15,778.0585057,4.5,45
College Park - Gerrard Entrance,Gurume Sushi,15,340.0148606,5.0,53
College Park - Gerrard Entrance,Gyubee Japanese Grill - Dundas,15,456.8108067,4.5,210
College Park - Gerrard Entrance,Richmond Station,15,907.5179078,4.5,906
College Park - Gerrard Entrance,Vietlicious Toronto,15,267.0381666,4.5,5
College Park - Gerrard Entrance,Haidilao Hot Pot,15,562.8031018,5.0,33
College Park - Gerrard Entrance,Barberian's Steak House,15,183.6237054,4.0,320
College Park - Gerrard Entrance,Hair of the Dog,15,546.2588541,4.0,369
College Park - Gerrard Entrance,Gyukatsu Kyoto Katsugyu,15,627.366457,4.0,156
College Park - Gerrard Entrance,Mabu Generation,15,692.7807572,4.0,54
College Park - Gerrard Entrance,Afuri,15,534.1504075,4.0,22
College Park - Gerrard Entrance,Twilight Cafe,15,489.6485301,4.0,9
College Park - Gerrard Entrance,Egg Club Wellesley,15,579.8448257,4.5,39
College Park - Gerrard Entrance,Penny's Hot Chicken,15,103.1477746,4.0,13
College Park - Gerrard Entrance,Hendriks Restaurant & Bar,15,665.9047776,4.0,116
College Park - Gerrard Entrance,Dave's Hot Chicken,15,245.9978971,4.5,9
College Park - Gerrard Entrance,Konjiki Ramen Downtown,15,182.8821587,4.0,115
College Park - Gerrard Entrance,Trios Bistro,15,487.0496079,4.0,22
College Park - Gerrard Entrance,Thai On Yonge,15,126.1640749,4.0,146
College Park - Gerrard Entrance,Kintaro Izakaya,15,644.1161235,4.0,246
College Park - Gerrard Entrance,KaKa All You Can Eat,15,136.7775738,3.5,268
College Park - Gerrard Entrance,Banh Mi Boys,15,117.1811542,4.0,511
College Park - Gerrard Entrance,Donatello Restaurant,15,168.2749693,4.0,186
College Park - Gerrard Entrance,Cucini Xpress,15,103.1716327,5.0,3
College Park - Gerrard Entrance,Deer Garden Signatures,15,240.3302059,3.5,17
College Park - Gerrard Entrance,Egg Club,15,530.7594886,4.5,134
College Park - Gerrard Entrance,Adega Restaurante,15,182.3775665,4.0,161
College Park - Gerrard Entrance,Brown Donkatsu,15,385.5354977,4.5,20
College Park - Gerrard Entrance,Sushi & BBbop,15,86.33575633,4.5,90
College Park - Gerrard Entrance,The Rabbit Hole,15,1035.601162,4.0,36
College Park - Gerrard Entrance,The Carlton Restaurant,15,364.5255877,4.5,7
