Restaurant Name,Category Name,Latitude_x,Longitude_x,Distance,Rating,Number of Reviews,Price Point,Bike Station Lat,Bike Station Lon,Station Name,Latitude_y,Longitude_y,Number of Bikes
Carisma,italian,43.65032,-79.37596,331.2527023,4.0,200,$$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Moon Palace,seafood,43.6561951,-79.38240341,563.5811522,4.0,60,no data,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Gyu-Kaku Japanese BBQ,japanese,43.6515,-79.37482,233.7895351,4.0,206,$$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Hokkaido Ramen Santouka,ramen,43.65632173,-79.37749958,348.8602506,4.0,896,$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Adobar,filipino,43.65738,-79.37396,508.7732463,5.0,5,no data,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Grandma Loves You,hotdog,43.65030223,-79.3839517,667.3189498,4.5,11,no data,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Egg Club,coffee,43.65655,-79.37793,377.4746269,4.5,134,$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
The Queen And Beaver Public House,pubs,43.65734,-79.38334,699.7921069,4.0,414,$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Trattoria Mercatto,italian,43.65367,-79.38007,285.8956603,3.5,236,$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Horangee Sikdang,korean,43.660605,-79.382602,946.3747857,4.5,42,no data,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
11:59 Bar:Café,cocktailbars,43.65048542,-79.38199129,523.1427125,4.0,4,no data,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Piano Piano,pizza,43.64897516,-79.3746921,500.9842218,4.0,29,no data,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Trios Bistro,newcanadian,43.6545725,-79.3830233,528.7489596,4.0,22,$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Teller's Bar and Lounge,international,43.64882,-79.37805,500.252004,4.5,5,$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Woods Restaurant & Bar,newcanadian,43.6489963,-79.3750324,490.5066983,4.0,96,$$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
GB Hand-pulled Noodles,chinese,43.65669,-79.38385,678.9205137,4.0,581,$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Mado Yonge,turkish,43.651179,-79.379058,297.1750288,4.0,16,no data,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Liko's Hawaiian BBQ,foodtrucks,43.6516,-79.38331,529.9998333,4.0,4,no data,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Daldongnae Korean BBQ - Dundas Square,korean,43.658244,-79.381345,672.7241533,4.5,11,no data,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Congee Queen,cantonese,43.658302,-79.381986,705.0325249,4.0,48,$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Library Bar,lounges,43.6461717,-79.3811365,862.2803532,4.0,128,$$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Fusaro's,italian,43.65341,-79.36956,573.7240213,4.0,92,$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Terroni,italian,43.6508,-79.3756,282.6465757,3.5,790,$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
The Poke Box,salad,43.6505,-79.37657,321.8673123,4.5,180,$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Vietlicious Toronto,vietnamese,43.65733983,-79.3810403,573.8117499,4.5,5,no data,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
FAMO Sandwiches,sandwiches,43.65404,-79.36956,590.0170074,4.5,34,$$,43.653236,-79.376716,Bond St / Queen St E,43.653236,-79.376716,0
Kintaro Izakaya,japanese,43.66417,-79.38006,52.83519431,4.0,246,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Horangee Sikdang,korean,43.660605,-79.382602,393.4154721,4.5,42,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Katsuya,japanese,43.65995,-79.37882,432.975108,4.5,497,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Som Tum Jinda,thai,43.66019851,-79.3782113,425.92144,5.0,8,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Lao Lao Bar,laotian,43.665799,-79.385537,489.1168824,4.5,45,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Hair of the Dog,pubs,43.66294682,-79.37959287,102.7436094,4.0,369,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
KINKA IZAKAYA ORIGINAL,japanese,43.66042407,-79.37890046,383.322571,4.0,1814,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Sinjeon Topokki,korean,43.66115,-79.37869,309.7401158,4.5,8,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Afuri,ramen,43.66272786,-79.37943784,129.9860207,4.0,22,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Sanuki Udon,japanese,43.66162,-79.38153,257.4529509,4.0,26,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Pocha 1989,korean,43.66531,-79.38099,176.3187909,3.5,21,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Loaded Pierogi,bars,43.66470441,-79.38065586,113.1754124,4.0,28,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Si Lom Thai Bistro,thai,43.66503,-79.38082,150.8469389,4.0,200,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Gurume Sushi,sushi,43.66139146,-79.38099527,265.3156091,5.0,53,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Mogouyan Hand-Pulled Noodles,noodles,43.65573,-79.38449,954.1351089,4.5,66,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Egg Club Wellesley,breakfast_brunch,43.6642,-79.38389,305.472054,4.5,39,$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Mabu Generation,taiwanese,43.66509562,-79.38482992,395.9857807,4.0,54,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
The Cherie  Bistro,italian,43.66512697,-79.3808928,163.624671,4.0,25,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
The Bar Jokbal Night Market,korean,43.667725,-79.385608,611.5800533,4.5,4,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Dakgogi,korean,43.66502939,-79.3832693,280.4325332,3.0,37,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Soy Boys,vegan,43.66447,-79.38004,79.47181056,4.5,9,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Torch Pressed Sushi,japanese,43.66590932,-79.38082304,246.9970012,4.5,73,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Stuu Stuu,japanese,43.66607425,-79.3809316,266.6320953,5.0,2,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Koyoi Restaurant & Bar,japanese,43.66667863,-79.38546762,530.7224978,4.0,135,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Mogouyan Hand-Pulled Noodles,noodles,43.66943,-79.38671,815.9742293,4.0,89,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
The Carlton Restaurant,newcanadian,43.6617125,-79.3811043,232.8943221,4.5,7,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Storm Crow Manor,bars,43.66674896,-79.38164312,353.7921306,4.0,147,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
The Churchmouse: A Firkin Pub,pubs,43.66461125,-79.38014651,99.53303049,3.5,84,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Okonomi House Restaurant,japanese,43.66831107,-79.38713375,750.7287906,4.0,316,$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Hotopia,chinese,43.66138,-79.3804,254.9499522,3.5,28,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Darvish Restaurant,persian,43.66337,-79.38412,309.6541388,4.0,118,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Sang-Ji Fried Bao,dumplings,43.6686,-79.385637,696.2390903,4.5,10,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Tokyo Kitchen,japanese,43.66909401,-79.38511244,712.3206557,4.0,168,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
BOKU,ramen,43.6640394,-79.3844623,343.2818621,3.5,31,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Sunny Taiwanese Breakfast,breakfast_brunch,43.663856,-79.386461,493.3047865,4.0,1,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
The Senator,breakfast_brunch,43.65574,-79.37896,892.664212,4.0,492,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Globol Restaurants,indpak,43.66206,-79.38003,170.265756,5.0,1,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Edomae Kiyomi,sushi,43.66012,-79.37813,426.9042892,4.0,30,$$$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Daldongnae Korean BBQ - Dundas Square,korean,43.658244,-79.381345,620.9201925,4.5,11,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Congee Queen,cantonese,43.658302,-79.381986,617.9606273,4.0,48,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Gyukatsu Kyoto Katsugyu,japanese,43.65687,-79.37616,823.0274131,4.0,156,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
More Natas Please,desserts,43.66950221,-79.38661024,819.5748772,4.0,9,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Mr.Tonkatsu,japanese,43.66434,-79.38454,346.8242765,4.0,81,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
The Queen And Beaver Public House,pubs,43.65734,-79.38334,750.2916296,4.0,414,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Maison Selby,french,43.67127278,-79.37660005,890.4682378,4.0,114,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Miss Fu In Chengdu,chinese,43.66748,-79.38535,588.1784617,4.0,8,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
O'Grady's Restaurant,newcanadian,43.66446985,-79.3806803,88.94312095,3.0,133,$$,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Super Chicken,burgers,43.66627966,-79.38530067,493.4137014,5.0,1,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Bocconcini Toronto,pizza,43.6603,-79.37748,448.7980885,4.5,24,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Four Four South Village,taiwanese,43.66228877,-79.38363393,312.790257,3.5,118,no data,43.663722,-79.380288,Church St / Alexander St,43.663722,-79.380288,12
Mogouyan Hand-Pulled Noodles,noodles,43.65573,-79.38449,442.3264604,4.5,66,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Yuugi Izakaya,japanese,43.65574,-79.39382,436.7510328,4.5,83,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Hana Don,japanese,43.65572,-79.38454,432.7536684,4.5,16,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Horangee Sikdang,korean,43.660605,-79.382602,615.3108818,4.5,42,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Katsuya,japanese,43.65995,-79.37882,871.007125,4.5,497,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
The Queen And Beaver Public House,pubs,43.65734,-79.38334,473.2283897,4.0,414,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Soya Mandarin Kitchen,chinese,43.65588,-79.39329,393.3228045,4.0,38,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Gyubee Japanese Grill - Dundas,japanese,43.6551427,-79.3857634,393.410996,4.5,210,$$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Dzo Viet Eatery,vietnamese,43.65445,-79.39178,425.6748377,4.0,150,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Dear Saigon,vietnamese,43.65873314,-79.39439,433.9528762,4.0,18,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Omai Restaurant,japanese,43.6561,-79.39234,337.243246,4.0,126,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Manpuku Japanese Eatery,japanese,43.65406,-79.39101,476.0999776,4.0,517,$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Som Tum Jinda,thai,43.66019851,-79.3782113,921.8490398,5.0,8,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Holy Cow Japanese Steakhouse,steak,43.64993,-79.39145,876.7258424,4.5,158,$$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
KINKA IZAKAYA ORIGINAL,japanese,43.66042407,-79.37890046,877.1467902,4.0,1814,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Moon Palace,seafood,43.6561951,-79.38240341,571.2114797,4.0,60,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Richmond Station,newcanadian,43.6513729,-79.379285,1066.148496,4.5,906,$$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
GB Hand-pulled Noodles,chinese,43.65669,-79.38385,456.0417772,4.0,581,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Yubu,sushi,43.65867999,-79.39508367,486.9302847,4.0,9,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Lao Lao Bar,laotian,43.665799,-79.385537,932.2753833,4.5,45,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Mom's Pan-Fried Buns,chinese,43.65532939,-79.38661928,339.3661423,4.0,18,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
The Senator,breakfast_brunch,43.65574,-79.37896,848.4784848,4.0,492,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Congee Queen,cantonese,43.658302,-79.381986,580.6265471,4.0,48,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
bb.q Chicken,korean,43.65728792,-79.38379124,435.5192889,4.0,19,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Brown Donkatsu,korean,43.65561316,-79.3848772,419.6819547,4.5,20,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Rikki Tikki,indpak,43.6540813,-79.4014858,1072.414516,5.0,25,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Sansotei Ramen,ramen,43.655,-79.38643,376.0641586,4.0,941,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Daldongnae Korean BBQ - Dundas Square,korean,43.658244,-79.381345,619.76929,4.5,11,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Smoque N' Bones,bbq,43.65611292,-79.39374324,411.4815784,4.0,5,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Butter & Blue,cafes,43.65617849,-79.39262932,329.7187713,4.5,11,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Sanuki Udon,japanese,43.66162,-79.38153,740.3221089,4.0,26,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Haidilao Hot Pot,chinese,43.65463298,-79.379839,827.0627336,5.0,33,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Hong Kong Bistro Cafe,chinese,43.65348,-79.39686,783.4715684,4.0,119,$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Three Kingdoms Pizza,pizza,43.6560678,-79.3924699,325.9130386,4.5,9,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Est West Cafe,sandwiches,43.65901,-79.39115,187.2454826,4.0,62,$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
The Poké Box,salad,43.6588089,-79.3909892,187.2454826,4.5,23,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
The Smith House,pizza,43.658894,-79.393786,394.8963501,5.0,1,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Trios Bistro,newcanadian,43.6545725,-79.3830233,608.2661934,4.0,22,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Yeah Yeah Thai,thai,43.655288,-79.399358,868.4641782,4.5,23,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
The Rabbit Hole,gastropubs,43.64995,-79.37976,1148.617851,4.0,36,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Liko's Hawaiian BBQ,foodtrucks,43.6516,-79.38331,706.7296053,4.0,4,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Artisan Plus,noodles,43.65578,-79.38444,446.7032105,4.0,59,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
A Bite of Sichuan,chinese,43.6560587,-79.3924699,326.4994782,4.0,11,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Light Cafe,cafes,43.65594,-79.393,371.2777868,4.0,251,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Wah Too Seafood Restaurant,seafood,43.6547399,-79.3872,370.261119,4.0,34,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Yeondon Ball Katsu,korean,43.65477555,-79.3874906,358.4610395,4.0,7,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Deer Garden Signatures,chinese,43.66024303,-79.38589945,380.8638441,3.5,17,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Gurume Sushi,sushi,43.66139146,-79.38099527,771.173441,5.0,53,no data,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Patchmon's Thai Desserts & More,desserts,43.6542472,-79.3908683,414.2583953,4.5,45,$$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Juicy Dumpling,dimsum,43.65252,-79.39854,962.4739445,4.0,626,$,43.657763,-79.389165,University Ave / Gerrard St W (East Side),43.657763,-79.389165,0
Mogouyan Hand-Pulled Noodles,noodles,43.65573,-79.38449,180.9763467,4.5,66,$$,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
The Queen And Beaver Public House,pubs,43.65734,-79.38334,82.12766739,4.0,414,$$,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
Hana Don,japanese,43.65572,-79.38454,184.9568038,4.5,16,no data,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
Horangee Sikdang,korean,43.660605,-79.382602,431.1258446,4.5,42,no data,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
Moon Palace,seafood,43.6561951,-79.38240341,65.11778745,4.0,60,no data,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
Katsuya,japanese,43.65995,-79.37882,481.8277559,4.5,497,$$,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
Richmond Station,newcanadian,43.6513729,-79.379285,657.1055129,4.5,906,$$$,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
Som Tum Jinda,thai,43.66019851,-79.3782113,530.4017168,5.0,8,no data,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
Haidilao Hot Pot,chinese,43.65463298,-79.379839,329.603054,5.0,33,no data,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
KINKA IZAKAYA ORIGINAL,japanese,43.66042407,-79.37890046,513.8295418,4.0,1814,$$,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
The Senator,breakfast_brunch,43.65574,-79.37896,320.2991263,4.0,492,$$,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
The Rabbit Hole,gastropubs,43.64995,-79.37976,782.5187075,4.0,36,no data,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
Firefly Burger,burgers,43.65796885,-79.3813635,176.6297243,5.0,2,no data,43.656729,-79.382736,Edward St / Yonge St,43.656729,-79.382736,5
